ticker,event_ticker,title,status,result,floor_strike,cap_strike,strike_type,yes_sub_title,yes_bid,yes_ask,yes_bid_size,yes_ask_size,no_bid,no_ask,last_price,previous_price,volume,volume_24h,open_interest,liquidity,open_time,close_time,expiration_time,rules_primary,rules_secondary,fetched_at_utc,city,series_ticker,expiration_value,expiration_value_f,settlement_ts,settlement_value,previous_yes_bid,previous_yes_ask,no_sub_title,market_type,created_time,updated_time,expected_expiration_time,latest_expiration_time,occurrence_datetime,notional_value,price_ranges,price_level_structure,can_close_early,early_close_condition,settlement_timer_seconds,exchange_index
KXHIGHTSEA-26JUN27-B69.5,KXHIGHTSEA-26JUN27,"Will the maximum temperature be 69-70° on Jun 27, 2026?",finalized,yes,69.0,70.0,between,69° to 70°,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,9558.57,0.0,5307.37,0.0,2026-06-26T14:00:00Z,2026-06-28T08:00:00Z,2026-07-04T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 27, 2026, is between 69-70° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,70.00,70.0,2026-06-28T11:31:34.349024Z,1.0,0.0,1.0,69° to 70°,binary,2026-06-26T09:30:36.426317Z,2026-06-28T11:31:34.385227Z,2026-06-28T19:00:00Z,2026-07-04T14:00:00Z,2026-06-28T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 27, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 27, 2026, or one week after June 27, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN27-B67.5,KXHIGHTSEA-26JUN27,"Will the maximum temperature be 67-68° on Jun 27, 2026?",finalized,no,67.0,68.0,between,67° to 68°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,20923.68,0.0,13915.42,0.0,2026-06-26T14:00:00Z,2026-06-28T08:00:00Z,2026-07-04T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 27, 2026, is between 67-68° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,70.00,70.0,2026-06-28T11:31:34.349024Z,0.0,0.0,1.0,67° to 68°,binary,2026-06-26T09:30:36.426317Z,2026-06-28T11:31:34.385227Z,2026-06-28T19:00:00Z,2026-07-04T14:00:00Z,2026-06-28T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 27, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 27, 2026, or one week after June 27, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN27-B65.5,KXHIGHTSEA-26JUN27,"Will the maximum temperature be 65-66° on Jun 27, 2026?",finalized,no,65.0,66.0,between,65° to 66°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,9000.09,0.0,6464.75,0.0,2026-06-26T14:00:00Z,2026-06-28T08:00:00Z,2026-07-04T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 27, 2026, is between 65-66° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,70.00,70.0,2026-06-28T11:31:34.349024Z,0.0,0.0,1.0,65° to 66°,binary,2026-06-26T09:30:36.426317Z,2026-06-28T11:31:34.385227Z,2026-06-28T19:00:00Z,2026-07-04T14:00:00Z,2026-06-28T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 27, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 27, 2026, or one week after June 27, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN27-B63.5,KXHIGHTSEA-26JUN27,"Will the maximum temperature be 63-64° on Jun 27, 2026?",finalized,no,63.0,64.0,between,63° to 64°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,8952.98,0.0,4493.5,0.0,2026-06-26T14:00:00Z,2026-06-28T08:00:00Z,2026-07-04T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 27, 2026, is between 63-64° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,70.00,70.0,2026-06-28T11:31:34.349024Z,0.0,0.0,1.0,63° to 64°,binary,2026-06-26T09:30:36.426317Z,2026-06-28T11:31:34.385227Z,2026-06-28T19:00:00Z,2026-07-04T14:00:00Z,2026-06-28T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 27, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 27, 2026, or one week after June 27, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN26-T68,KXHIGHTSEA-26JUN26,"Will the maximum temperature be >68° on Jun 26, 2026?",finalized,no,68.0,,greater,69° or above,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,4816.55,0.0,2263.06,0.0,2026-06-25T14:00:00Z,2026-06-27T08:00:00Z,2026-07-03T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 26, 2026, is greater than 68° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,65.00,65.0,2026-06-27T11:31:23.836955Z,0.0,0.0,1.0,69° or above,binary,2026-06-25T09:31:35.465544Z,2026-06-27T11:31:23.886313Z,2026-06-27T19:00:00Z,2026-07-03T14:00:00Z,2026-06-27T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 26, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 26, 2026, or one week after June 26, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN26-T61,KXHIGHTSEA-26JUN26,"Will the maximum temperature be <61° on Jun 26, 2026?",finalized,no,,61.0,less,60° or below,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,3435.99,0.0,3197.99,0.0,2026-06-25T14:00:00Z,2026-06-27T08:00:00Z,2026-07-03T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 26, 2026, is less than 61° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,65.00,65.0,2026-06-27T11:31:23.836955Z,0.0,0.0,1.0,60° or below,binary,2026-06-25T09:31:35.465544Z,2026-06-27T11:31:23.886313Z,2026-06-27T19:00:00Z,2026-07-03T14:00:00Z,2026-06-27T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 26, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 26, 2026, or one week after June 26, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN26-B67.5,KXHIGHTSEA-26JUN26,"Will the maximum temperature be 67-68° on Jun 26, 2026?",finalized,no,67.0,68.0,between,67° to 68°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,8067.99,0.0,3569.22,0.0,2026-06-25T14:00:00Z,2026-06-27T08:00:00Z,2026-07-03T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 26, 2026, is between 67-68° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,65.00,65.0,2026-06-27T11:31:23.836955Z,0.0,0.0,1.0,67° to 68°,binary,2026-06-25T09:31:35.465544Z,2026-06-27T11:31:23.886313Z,2026-06-27T19:00:00Z,2026-07-03T14:00:00Z,2026-06-27T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 26, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 26, 2026, or one week after June 26, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN26-B65.5,KXHIGHTSEA-26JUN26,"Will the maximum temperature be 65-66° on Jun 26, 2026?",finalized,yes,65.0,66.0,between,65° to 66°,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.99,15303.68,0.0,7540.56,0.0,2026-06-25T14:00:00Z,2026-06-27T08:00:00Z,2026-07-03T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 26, 2026, is between 65-66° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,65.00,65.0,2026-06-27T11:31:23.836955Z,1.0,0.0,1.0,65° to 66°,binary,2026-06-25T09:31:35.465544Z,2026-06-27T11:31:23.886313Z,2026-06-27T19:00:00Z,2026-07-03T14:00:00Z,2026-06-27T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 26, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 26, 2026, or one week after June 26, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN26-B63.5,KXHIGHTSEA-26JUN26,"Will the maximum temperature be 63-64° on Jun 26, 2026?",finalized,no,63.0,64.0,between,63° to 64°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,16945.9,0.0,8468.4,0.0,2026-06-25T14:00:00Z,2026-06-27T08:00:00Z,2026-07-03T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 26, 2026, is between 63-64° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,65.00,65.0,2026-06-27T11:31:23.836955Z,0.0,0.0,1.0,63° to 64°,binary,2026-06-25T09:31:35.465544Z,2026-06-27T11:31:23.886313Z,2026-06-27T19:00:00Z,2026-07-03T14:00:00Z,2026-06-27T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 26, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 26, 2026, or one week after June 26, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN26-B61.5,KXHIGHTSEA-26JUN26,"Will the maximum temperature be 61-62° on Jun 26, 2026?",finalized,no,61.0,62.0,between,61° to 62°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,7050.5,0.0,2672.62,0.0,2026-06-25T14:00:00Z,2026-06-27T08:00:00Z,2026-07-03T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 26, 2026, is between 61-62° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,65.00,65.0,2026-06-27T11:31:23.836955Z,0.0,0.0,1.0,61° to 62°,binary,2026-06-25T09:31:35.465544Z,2026-06-27T11:31:23.886313Z,2026-06-27T19:00:00Z,2026-07-03T14:00:00Z,2026-06-27T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 26, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 26, 2026, or one week after June 26, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN25-T73,KXHIGHTSEA-26JUN25,"Will the maximum temperature be >73° on Jun 25, 2026?",finalized,no,73.0,,greater,74° or above,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,5119.65,0.0,3722.31,0.0,2026-06-24T14:00:00Z,2026-06-26T08:00:00Z,2026-07-02T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 25, 2026, is greater than 73° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,66.00,66.0,2026-06-26T11:31:32.159137Z,0.0,0.0,1.0,74° or above,binary,2026-06-24T09:30:34.142505Z,2026-06-26T11:31:32.184496Z,2026-06-26T19:00:00Z,2026-07-02T14:00:00Z,2026-06-26T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 25, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 25, 2026, or one week after June 25, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN25-T66,KXHIGHTSEA-26JUN25,"Will the maximum temperature be <66° on Jun 25, 2026?",finalized,no,,66.0,less,65° or below,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,29382.15,0.0,22778.91,0.0,2026-06-24T14:00:00Z,2026-06-26T08:00:00Z,2026-07-02T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 25, 2026, is less than 66° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,66.00,66.0,2026-06-26T11:31:32.159137Z,0.0,0.0,1.0,65° or below,binary,2026-06-24T09:30:34.142505Z,2026-06-26T11:31:32.184496Z,2026-06-26T19:00:00Z,2026-07-02T14:00:00Z,2026-06-26T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 25, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 25, 2026, or one week after June 25, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN25-B72.5,KXHIGHTSEA-26JUN25,"Will the maximum temperature be 72-73° on Jun 25, 2026?",finalized,no,72.0,73.0,between,72° to 73°,0.0,1.0,0.0,0.0,0.0,1.0,0.04,0.04,4266.98,0.0,1534.39,0.0,2026-06-24T14:00:00Z,2026-06-26T08:00:00Z,2026-07-02T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 25, 2026, is between 72-73° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,66.00,66.0,2026-06-26T11:31:32.159137Z,0.0,0.0,1.0,72° to 73°,binary,2026-06-24T09:30:34.142505Z,2026-06-26T11:31:32.184496Z,2026-06-26T19:00:00Z,2026-07-02T14:00:00Z,2026-06-26T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 25, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 25, 2026, or one week after June 25, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN25-B70.5,KXHIGHTSEA-26JUN25,"Will the maximum temperature be 70-71° on Jun 25, 2026?",finalized,no,70.0,71.0,between,70° to 71°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11028.96,0.0,3003.91,0.0,2026-06-24T14:00:00Z,2026-06-26T08:00:00Z,2026-07-02T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 25, 2026, is between 70-71° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,66.00,66.0,2026-06-26T11:31:32.159137Z,0.0,0.0,1.0,70° to 71°,binary,2026-06-24T09:30:34.142505Z,2026-06-26T11:31:32.184496Z,2026-06-26T19:00:00Z,2026-07-02T14:00:00Z,2026-06-26T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 25, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 25, 2026, or one week after June 25, 2026.",1800.0,0.0
KXHIGHTSEA-26JUN25-B68.5,KXHIGHTSEA-26JUN25,"Will the maximum temperature be 68-69° on Jun 25, 2026?",finalized,no,68.0,69.0,between,68° to 69°,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.01,11152.91,0.0,6703.0,0.0,2026-06-24T14:00:00Z,2026-06-26T08:00:00Z,2026-07-02T14:00:00Z,"If the maximum temperature recorded at Seattle for Jun 25, 2026, is between 68-69° fahrenheit according to the National Weather Service's Climatological Report (Daily), then the market resolves to Yes.","Data for CLISEA can be found by clicking the following URL: https://www.weather.gov/wrh/climate?wfo=sew, navigating to the ""Observed Weather"" tab, and choosing the location ""Seattle-Tacoma, WA"" with Daily Climate Report selected. Please use the latest version of the data for the desired date, keeping in mind that different cities update their reports at different frequencies.

Not all weather data is the same. While checking a source like AccuWeather or Google Weather may help guide your decision, the official and final value used to determine this market is the maximum/minimum temperature as reported by the corresponding NWS Climatological Report (Daily) linked in the rules above. Preliminary NWS reporting and measurement methods may be subject to underlying rounding and conversion nuances. Traders should exercise caution when interpreting preliminary NWS data.",2026-08-04T13:13:22.773018+00:00,Seattle,KXHIGHTSEA,66.00,66.0,2026-06-26T11:31:32.159137Z,0.0,0.0,1.0,68° to 69°,binary,2026-06-24T09:30:34.142505Z,2026-06-26T11:31:32.184496Z,2026-06-26T19:00:00Z,2026-07-02T14:00:00Z,2026-06-26T14:00:00Z,1.0,"[{""end"":""1.0000"",""start"":""0.0000"",""step"":""0.0100""}]",linear_cent,1.0,"The Last Trading Time will be 11:59 PM local time on June 25, 2026 regardless of any data releases or events occurring. Expiration will occur on the sooner of the first 7:00 or 8:00
AM ET following the release of the data for June 25, 2026, or one week after June 25, 2026.",1800.0,0.0
